address,addressCity,Zipcode,area,baths,beds,soldPrice,zestimate,latitude,longitude,livingArea,rentZestimate,daysOnZillow,homeType,median_income,bus_stops_1km,police_beat,restaurants_nearby,cafes_nearby,schools_nearby,parks_nearby,gyms_nearby,supermarkets_nearby,drive_to_uiuc_main_quad_min,drive_to_downtown_champaign_min,drive_to_carle_hospital_min,drive_to_memorial_stadium_min,drive_to_willard_airport_min
"2311 S Cottonwood Rd, Urbana, IL 61802",Urbana,61802,2082,2.0,3.0,"$271,000",331300,40.08803,-88.14447,2082,2305,902,SINGLE_FAMILY,111250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.183333333333334,16.766666666666666,11.383333333333333,10.733333333333333,16.783333333333335
"2806 E Stone Creek Blvd, Urbana, IL 61802",Urbana,61802,2144,3.0,5.0,"$520,000",556700,40.096146,-88.17214,2144,3298,917,SINGLE_FAMILY,111250.0,12.0,,3.0,0.0,0.0,2.0,0.0,0.0,12.966666666666667,14.766666666666667,8.7,8.316666666666666,17.883333333333333
"1503 Montgomery St, Urbana, IL 61802",Urbana,61802,1152,2.0,4.0,"$187,000",215500,40.10017,-88.174095,1152,2014,921,SINGLE_FAMILY,84683.0,26.0,,0.0,0.0,3.0,2.0,0.0,0.0,12.733333333333333,15.05,8.716666666666667,8.6,19.233333333333334
"1605 Montgomery St, Urbana, IL 61802",Urbana,61802,1100,2.0,4.0,"$195,000",229500,40.099297,-88.17408,1100,1947,935,SINGLE_FAMILY,84683.0,22.0,,0.0,0.0,3.0,2.0,0.0,0.0,13.066666666666666,14.866666666666667,8.8,8.416666666666666,19.033333333333335
"1914 Galena St, Urbana, IL 61802",Urbana,61802,1458,2.0,3.0,"$175,000",222500,40.080456,-88.182236,1458,2032,942,SINGLE_FAMILY,104500.0,14.0,,2.0,1.0,3.0,1.0,1.0,1.0,13.483333333333333,15.1,11.033333333333333,8.75,15.95
"1604 S Kinch St, Urbana, IL 61802",Urbana,61802,1530,2.0,3.0,"$190,000",230600,40.09928,-88.18103,1530,2125,942,SINGLE_FAMILY,84683.0,38.0,,4.0,1.0,4.0,3.0,1.0,1.0,11.4,13.483333333333333,7.366666666666666,7.033333333333333,17.666666666666668
"3020 E Stillwater Lndg APT 103, Urbana, IL 61802",Urbana,61802,1150,2.0,2.0,"$148,500",181000,40.090393,-88.167015,1150,1512,952,CONDO,111250.0,4.0,,3.0,0.0,0.0,0.0,0.0,0.0,14.516666666666667,16.333333333333332,10.25,9.866666666666667,16.866666666666667
"3030 E Stone Creek Blvd, Urbana, IL 61802",Urbana,61802,2148,4.0,4.0,"$340,000",387400,40.089737,-88.166916,2148,2744,981,SINGLE_FAMILY,111250.0,4.0,,3.0,0.0,0.0,0.0,0.0,0.0,14.3,16.1,10.033333333333333,9.65,16.933333333333334
"2014 E Vermont Ave, Urbana, IL 61802",Urbana,61802,2000,2.0,4.0,"$140,000",209100,40.101288,-88.18213,2000,2060,1023,SINGLE_FAMILY,55684.0,38.0,,6.0,1.0,4.0,3.0,1.0,0.0,11.866666666666667,14.316666666666666,7.833333333333333,7.866666666666666,18.483333333333334
"3208 Douglas Woods Dr, Urbana, IL 61802",Urbana,61802,2016,3.0,4.0,"$215,000",292200,40.076496,-88.160545,2016,2588,1055,SINGLE_FAMILY,111250.0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.566666666666666,17.15,11.75,10.416666666666666,15.15
"3047 E Stillwater Lndg, Urbana, IL 61802",Urbana,61802,1376,2.0,2.0,"$224,000",259800,40.09041,-88.16445,1376,1854,1068,MULTI_FAMILY,111250.0,4.0,,3.0,0.0,0.0,0.0,0.0,0.0,15.233333333333333,16.816666666666666,11.433333333333334,10.733333333333333,17.016666666666666
"1833 S Stone Creek Blvd, Urbana, IL 61802",Urbana,61802,2261,4.0,4.0,"$435,000",528300,40.095104,-88.181046,2261,3668,1076,SINGLE_FAMILY,111250.0,25.0,,4.0,1.0,3.0,2.0,2.0,1.0,12.4,14.383333333333333,8.366666666666667,7.933333333333334,17.066666666666666
"2310 Saint Andrews Rd, Urbana, IL 61802",Urbana,61802,3093,4.0,5.0,"$599,900",703100,40.088966,-88.17735,3093,4559,1078,SINGLE_FAMILY,111250.0,9.0,,2.0,0.0,4.0,1.0,1.0,1.0,13.383333333333333,15.216666666666667,9.35,8.9,16.466666666666665
"2709 Susan Stone Dr, Urbana, IL 61802",Urbana,61802,1744,2.0,3.0,"$217,000",274100,40.082832,-88.18186,1744,2416,1079,SINGLE_FAMILY,104500.0,15.0,,2.0,1.0,4.0,1.0,1.0,1.0,12.566666666666666,14.183333333333334,10.116666666666667,7.833333333333333,15.4
"1420 Ogelthorpe Ave, Urbana, IL 61802",Urbana,61802,1110,1.0,4.0,"$160,000",193600,40.100616,-88.17459,1110,1901,1079,SINGLE_FAMILY,84683.0,27.0,,0.0,0.0,3.0,2.0,1.0,0.0,12.833333333333334,15.2,8.816666666666666,8.733333333333333,19.366666666666667
"2006 E Colorado Ave, Urbana, IL 61802",Urbana,61802,1955,2.0,3.0,"$290,000",349400,40.094604,-88.18146,1955,3004,1082,SINGLE_FAMILY,53790.0,26.0,,5.0,1.0,3.0,1.0,2.0,1.0,12.2,14.183333333333334,8.166666666666666,7.716666666666667,16.85
"1512 Ogelthorpe Ave, Urbana, IL 61802",Urbana,61802,1078,2.0,4.0,"$185,000",229900,40.09967,-88.174576,1078,1924,1089,SINGLE_FAMILY,84683.0,25.0,,0.0,0.0,3.0,2.0,0.0,0.0,13.016666666666667,15.016666666666667,9.0,8.55,19.183333333333334
"2208 Dale Dr, Champaign, IL 61821",Champaign,61821,1550,2.0,3.0,"$139,000",209100,40.14046,-88.274025,1550,1831,659,SINGLE_FAMILY,54293.0,27.0,,1.0,1.0,2.0,1.0,0.0,0.0,13.333333333333334,9.833333333333334,11.116666666666667,14.333333333333334,16.666666666666668
"1508 Comanche Dr, Champaign, IL 61821",Champaign,61821,1248,2.0,4.0,"$87,500",186800,40.1427,-88.272514,1248,1986,669,SINGLE_FAMILY,54293.0,28.0,,1.0,1.0,3.0,0.0,0.0,0.0,14.116666666666667,10.616666666666667,11.9,15.116666666666667,17.05
"1620 Williamsburg Dr, Champaign, IL 61821",Champaign,61821,894,1.0,2.0,"$98,250",140000,40.131268,-88.275406,894,1114,669,SINGLE_FAMILY,34787.0,0.0,14,4.0,0.0,4.0,5.0,1.0,0.0,11.616666666666667,8.216666666666667,12.55,12.516666666666667,13.966666666666667
"1210 Gertrude Ave, Champaign, IL 61821",Champaign,61821,1146,1.0,3.0,"$139,000",166900,40.134068,-88.266075,1146,1555,678,SINGLE_FAMILY,59548.0,27.0,13,20.0,3.0,2.0,1.0,0.0,1.0,11.083333333333334,7.583333333333333,9.9,12.083333333333334,16.95
"1115 Joanne Ln, Champaign, IL 61820",Champaign,61820,1275,1.0,4.0,"$86,000",99800,40.13098,-88.265205,1275,1588,678,SINGLE_FAMILY,59548.0,27.0,13,20.0,3.0,4.0,2.0,0.0,1.0,10.45,7.066666666666666,10.083333333333334,11.45,15.933333333333334
"1911 Diana Ave, Champaign, IL 61821",Champaign,61821,1018,1.0,3.0,"$120,000",136400,40.1371,-88.27021,1018,1538,686,SINGLE_FAMILY,59548.0,27.0,13,11.0,2.0,2.0,1.0,0.0,0.0,10.7,7.216666666666667,9.516666666666667,11.716666666666667,15.783333333333333
"2705 Dale Dr, Champaign, IL 61821",Champaign,61821,960,1.0,3.0,"$82,000",128400,40.145386,-88.27479,960,1710,691,SINGLE_FAMILY,54293.0,23.0,,0.0,0.0,3.0,0.0,0.0,0.0,15.166666666666666,11.666666666666666,12.95,16.166666666666668,18.133333333333333
"2703 Dale Dr, Champaign, IL 61821",Champaign,61821,960,1.0,3.0,"$82,000",120700,40.145203,-88.27478,960,1709,692,SINGLE_FAMILY,54293.0,27.0,,0.0,0.0,3.0,0.0,0.0,0.0,15.1,11.616666666666667,12.9,16.116666666666667,18.066666666666666
"1505 Kings Way, Champaign, IL 61821",Champaign,61821,1824,2.0,4.0,"$143,000",173400,40.14518,-88.2726,1824,2086,692,SINGLE_FAMILY,54293.0,25.0,,0.0,0.0,3.0,0.0,0.0,0.0,14.516666666666667,11.016666666666667,12.3,15.516666666666667,18.4
"1414 W Bradley Ave, Champaign, IL 61821",Champaign,61821,1216,1.0,3.0,"$65,000",94600,40.127617,-88.27052,1216,1496,694,SINGLE_FAMILY,28438.0,30.0,14,8.0,1.0,2.0,5.0,1.0,0.0,10.116666666666667,6.716666666666667,11.05,11.116666666666667,13.916666666666666
"2001 Cynthia Dr, Champaign, IL 61821",Champaign,61821,1517,1.0,,"$85,000",170600,40.137093,-88.27521,1517,1558,698,SINGLE_FAMILY,59548.0,30.0,13,2.0,1.0,3.0,2.0,0.0,0.0,12.316666666666666,8.816666666666666,11.133333333333333,13.316666666666666,15.166666666666666
"2507 Dale Dr, Champaign, IL 61821",Champaign,61821,1140,2.0,4.0,"$100,000",143000,40.143185,-88.27476,1140,2097,704,SINGLE_FAMILY,54293.0,30.0,,0.0,0.0,3.0,0.0,0.0,0.0,14.216666666666667,10.716666666666667,12.083333333333334,15.216666666666667,17.333333333333332
"1202 Redwood Dr, Champaign, IL 61821",Champaign,61821,1104,1.0,3.0,"$30,000",80200,40.12752,-88.26677,1104,1464,707,SINGLE_FAMILY,28438.0,37.0,14,20.0,2.0,4.0,4.0,0.0,1.0,9.866666666666667,6.483333333333333,10.816666666666666,10.883333333333333,14.366666666666667
"1422 Holly Hill Dr, Champaign, IL 61821",Champaign,61821,972,1.0,3.0,"$88,000",110700,40.1295,-88.26955,972,1382,711,SINGLE_FAMILY,28438.0,39.0,14,16.0,1.0,3.0,3.0,1.0,1.0,10.783333333333333,7.383333333333334,11.716666666666667,11.783333333333333,14.883333333333333
"1410 Aztec Dr, Champaign, IL 61821",Champaign,61821,1688,2.0,3.0,"$175,000",209400,40.143555,-88.27156,1688,1950,718,SINGLE_FAMILY,54293.0,37.0,,1.0,1.0,3.0,0.0,0.0,1.0,14.05,10.55,11.85,15.05,17.866666666666667
"1607 Summit Ridge Rd, Champaign, IL 61821",Champaign,61821,961,1.0,3.0,"$72,000",104800,40.133553,-88.27627,961,1292,718,SINGLE_FAMILY,34787.0,31.0,14,4.0,0.0,3.0,5.0,0.0,0.0,11.95,8.683333333333334,11.566666666666666,12.866666666666667,14.316666666666666
"1004 Francis Dr, Champaign, IL 61821",Champaign,61821,1676,2.0,3.0,"$105,000",153900,40.131184,-88.26085,1676,1678,720,SINGLE_FAMILY,55750.0,37.0,13,20.0,3.0,3.0,2.0,1.0,1.0,9.483333333333333,6.216666666666667,10.633333333333333,10.483333333333333,15.666666666666666
"1403 Summit Ridge Rd, Champaign, IL 61821",Champaign,61821,1275,1.0,3.0,"$122,000",147700,40.130184,-88.27624,1275,1428,725,SINGLE_FAMILY,34787.0,31.0,14,5.0,0.0,4.0,6.0,1.0,0.0,11.85,8.65,12.983333333333333,12.75,14.2
"1408 Hedge Rd, Champaign, IL 61820",Champaign,61820,850,1.0,2.0,"$70,000",69500,40.130867,-88.26892,850,1063,726,SINGLE_FAMILY,28438.0,36.0,14,18.0,2.0,2.0,1.0,0.0,1.0,10.916666666666666,7.516666666666667,11.85,11.916666666666666,15.016666666666667
"1120 W Eureka St, Champaign, IL 61821",Champaign,61821,888,1.0,3.0,"$104,000",116600,40.126,-88.26477,888,1458,728,SINGLE_FAMILY,28438.0,43.0,14,18.0,2.0,3.0,5.0,0.0,1.0,9.916666666666666,6.566666666666666,11.066666666666666,10.916666666666666,15.283333333333333
"1516 Kings Way, Champaign, IL 61821",Champaign,61821,970,1.0,3.0,"$80,000",161100,40.145702,-88.27353,970,1714,732,SINGLE_FAMILY,54293.0,23.0,,0.0,0.0,2.0,0.0,0.0,0.0,14.733333333333333,11.233333333333333,12.533333333333333,15.733333333333333,18.616666666666667
"1214 Joanne Ln, Champaign, IL 61820",Champaign,61820,1000,1.0,3.0,"$86,000",134100,40.131886,-88.26772,1000,1260,733,SINGLE_FAMILY,59548.0,41.0,13,20.0,3.0,2.0,1.0,0.0,1.0,10.933333333333334,7.566666666666666,10.583333333333334,11.933333333333334,16.666666666666668
"601 W Beardsley Ave, Champaign, IL 61820",Champaign,61820,1160,1.0,2.0,"$44,000",92900,40.12612,-88.252075,1160,1289,733,SINGLE_FAMILY,43346.0,63.0,12,18.0,1.0,10.0,7.0,1.0,1.0,9.333333333333334,5.083333333333333,9.483333333333333,10.766666666666667,16.433333333333334
"1408 W Bradley Ave, Champaign, IL 61821",Champaign,61821,970,1.0,3.0,"$65,000",80800,40.127583,-88.26984,970,1341,736,SINGLE_FAMILY,28438.0,30.0,14,10.0,0.0,2.0,4.0,1.0,1.0,9.866666666666667,6.466666666666667,10.8,10.866666666666667,13.85
"1402 Aztec Dr, Champaign, IL 61821",Champaign,61821,912,1.0,3.0,"$65,000",144400,40.143387,-88.27059,912,1673,746,SINGLE_FAMILY,54293.0,33.0,,2.0,2.0,3.0,0.0,0.0,1.0,13.8,10.3,11.6,14.8,17.683333333333334
"1704 Jeanne St, Champaign, IL 61821",Champaign,61821,1479,2.0,3.0,"$165,000",220500,40.13383,-88.26429,1479,1803,746,SINGLE_FAMILY,59548.0,42.0,13,20.0,3.0,2.0,1.0,0.0,1.0,10.566666666666666,7.066666666666666,9.383333333333333,11.566666666666666,16.383333333333333
"1105 N McKinley Ave, Champaign, IL 61821",Champaign,61821,1224,1.0,3.0,"$92,500",126700,40.12688,-88.263,1224,1393,746,SINGLE_FAMILY,28438.0,30.0,14,19.0,2.0,3.0,6.0,1.0,1.0,9.233333333333333,5.783333333333333,10.116666666666667,10.183333333333334,14.716666666666667
"3 Welland Pl, Champaign, IL 61821",Champaign,61821,1512,2.0,4.0,"$125,000",183800,40.140987,-88.27041,1512,2029,748,SINGLE_FAMILY,54293.0,33.0,,5.0,2.0,3.0,0.0,0.0,1.0,13.8,10.3,11.583333333333334,14.8,17.533333333333335
"1420 Holly Hill Dr, Champaign, IL 61821",Champaign,61821,1260,1.0,3.0,"$95,000",126900,40.129333,-88.26955,1260,1600,753,SINGLE_FAMILY,28438.0,38.0,14,16.0,1.0,3.0,3.0,1.0,1.0,10.733333333333333,7.35,11.683333333333334,11.75,14.833333333333334
"1610 N Mattis Ave, Champaign, IL 61821",Champaign,61821,1008,1.0,3.0,"$130,000",149600,40.13348,-88.27676,1008,1207,755,SINGLE_FAMILY,34787.0,31.0,14,4.0,0.0,3.0,5.0,1.0,0.0,11.45,8.166666666666666,11.183333333333334,12.35,13.8
"1710 Paula Dr, Champaign, IL 61821",Champaign,61821,1330,1.0,4.0,"$94,000",151400,40.1353,-88.27406,1330,1747,761,SINGLE_FAMILY,59548.0,38.0,13,5.0,1.0,3.0,2.0,0.0,0.0,11.816666666666666,8.433333333333334,11.45,12.816666666666666,14.866666666666667
"1522 Holly Hill Dr, Champaign, IL 61821",Champaign,61821,972,1.0,2.0,"$64,900",102300,40.131702,-88.27192,972,1288,785,SINGLE_FAMILY,28438.0,37.0,14,7.0,0.0,3.0,2.0,0.0,0.0,11.733333333333333,8.333333333333334,12.666666666666666,12.733333333333333,14.95
"1710 Garden Hills Dr, Champaign, IL 61821",Champaign,61821,1073,1.0,2.0,"$75,000",131500,40.133934,-88.27253,1073,1318,789,SINGLE_FAMILY,59548.0,39.0,13,7.0,1.0,2.0,2.0,0.0,0.0,11.85,8.483333333333333,11.516666666666667,12.866666666666667,15.416666666666666
"1410 Holly Hill Dr, Champaign, IL 61821",Champaign,61821,972,1.0,3.0,"$115,000",118700,40.128426,-88.26955,972,1382,790,SINGLE_FAMILY,28438.0,34.0,14,13.0,0.0,3.0,4.0,1.0,1.0,10.483333333333333,7.083333333333333,11.416666666666666,11.483333333333333,14.583333333333334
"1818 Melanie Ln, Champaign, IL 61821",Champaign,61821,1026,1.0,3.0,"$130,000",148700,40.135357,-88.26771,1026,1524,792,SINGLE_FAMILY,59548.0,42.0,13,20.0,2.0,2.0,1.0,0.0,0.0,10.833333333333334,7.35,9.65,11.833333333333334,16.333333333333332
"1615 Sheffield Rd, Champaign, IL 61821",Champaign,61821,1977,2.0,5.0,"$196,500",209300,40.12931,-88.275665,1977,2172,441,SINGLE_FAMILY,34787.0,32.0,14,6.0,1.0,4.0,5.0,1.0,0.0,11.566666666666666,8.283333333333333,12.616666666666667,12.466666666666667,13.916666666666666
"2201 Welland Dr, Champaign, IL 61821",Champaign,61821,988,1.0,3.0,"$170,000",178300,40.139828,-88.27089,988,1445,446,SINGLE_FAMILY,54293.0,32.0,,5.0,1.0,2.0,0.0,0.0,0.0,13.333333333333334,9.833333333333334,11.133333333333333,14.333333333333334,17.583333333333332
"507 Alabama Ave, Champaign, IL 61820",Champaign,61820,976,2.0,2.0,"$99,900",106600,40.12856,-88.25093,976,1337,447,SINGLE_FAMILY,49589.0,48.0,12,20.0,2.0,8.0,8.0,1.0,1.0,8.783333333333333,4.566666666666666,8.95,10.666666666666666,16.633333333333333
"2405 Roland Dr, Champaign, IL 61821",Champaign,61821,1672,1.0,3.0,"$122,000",171600,40.14214,-88.27355,1672,1824,461,SINGLE_FAMILY,54293.0,27.0,,1.0,1.0,3.0,0.0,0.0,0.0,13.566666666666666,10.083333333333334,11.45,14.566666666666666,16.7
"1714 Paula Dr, Champaign, IL 61821",Champaign,61821,1189,2.0,3.0,"$150,000",160500,40.135464,-88.27453,1189,1657,468,SINGLE_FAMILY,59548.0,36.0,13,5.0,1.0,3.0,2.0,0.0,0.0,11.9,8.533333333333333,11.45,12.9,14.783333333333333
"1225 Joanne Ln, Champaign, IL 61820",Champaign,61820,816,1.0,3.0,"$40,000",43000,40.131886,-88.26772,816,1186,482,SINGLE_FAMILY,59548.0,36.0,13,20.0,3.0,2.0,1.0,0.0,1.0,10.933333333333334,7.566666666666666,10.583333333333334,11.933333333333334,16.666666666666668
"1519 Hedge Rd, Champaign, IL 61821",Champaign,61821,1632,2.0,4.0,"$170,000",183500,40.131744,-88.2712,1632,1950,511,SINGLE_FAMILY,28438.0,36.0,14,9.0,1.0,3.0,2.0,0.0,0.0,11.566666666666666,8.166666666666666,12.5,12.566666666666666,15.316666666666666
"1430 Holly Hill Dr, Champaign, IL 61821",Champaign,61821,972,1.0,,"$77,500",102400,40.13021,-88.26955,972,1381,511,SINGLE_FAMILY,28438.0,36.0,14,16.0,1.0,3.0,1.0,0.0,1.0,10.983333333333333,7.583333333333333,11.916666666666666,11.983333333333333,15.083333333333334
"2718 Madelynn Dr, Champaign, IL 61822",Champaign,61822,1889,2.0,2.0,"$285,000",307700,40.14782,-88.250854,1889,2248,511,CONDO,64706.0,38.0,12,20.0,5.0,0.0,1.0,0.0,3.0,11.85,8.416666666666666,11.15,14.266666666666667,18.0
"1403 Comanche Dr, Champaign, IL 61821",Champaign,61821,1120,1.0,,"$137,000",174600,40.14226,-88.27019,1120,1827,512,SINGLE_FAMILY,54293.0,34.0,,5.0,2.0,3.0,0.0,0.0,1.0,13.766666666666667,10.283333333333333,11.566666666666666,14.783333333333333,17.566666666666666
"1304 Hedge Rd, Champaign, IL 61821",Champaign,61821,1242,2.0,4.0,"$124,000",134000,40.12851,-88.2686,1242,1611,525,SINGLE_FAMILY,28438.0,39.0,14,20.0,2.0,3.0,4.0,0.0,1.0,10.2,6.8,11.133333333333333,11.2,14.3
"1701 Melanie Ln, Champaign, IL 61821",Champaign,61821,1383,1.0,3.0,"$90,000",183200,40.133965,-88.27045,1383,1516,538,SINGLE_FAMILY,59548.0,41.0,13,12.0,2.0,2.0,2.0,0.0,0.0,11.066666666666666,7.7,10.716666666666667,12.083333333333334,15.533333333333333
"1615 Williamsburg Dr, Champaign, IL 61821",Champaign,61821,972,1.0,3.0,"$92,000",99800,40.130817,-88.27453,972,1343,540,SINGLE_FAMILY,34787.0,41.0,14,4.0,0.0,3.0,4.0,1.0,0.0,11.416666666666666,8.016666666666667,12.35,12.416666666666666,14.116666666666667
"1313 Williamsburg Dr, Champaign, IL 61821",Champaign,61821,0,2.0,3.0,"$50,000",56100,40.12969,-88.27106,0,1767,553,SINGLE_FAMILY,34787.0,36.0,14,8.0,0.0,3.0,1.0,1.0,0.0,10.533333333333333,7.15,11.483333333333333,11.55,14.35
"1508 Dobbins Dr, Champaign, IL 61821",Champaign,61821,1556,2.0,3.0,"$165,000",179200,40.14187,-88.27298,1556,1886,557,SINGLE_FAMILY,54293.0,28.0,,1.0,1.0,3.0,0.0,0.0,0.0,13.5,10.0,11.366666666666667,14.5,16.616666666666667
"1902 Melinda Ave, Champaign, IL 61821",Champaign,61821,1073,1.0,3.0,"$121,000",133200,40.135963,-88.26864,1073,1545,564,SINGLE_FAMILY,59548.0,41.0,13,18.0,2.0,2.0,1.0,0.0,0.0,11.316666666666666,7.833333333333333,10.133333333333333,12.316666666666666,17.033333333333335
"1206 N Willis Ave, Champaign, IL 61821",Champaign,61821,895,1.0,3.0,"$85,000",96700,40.127743,-88.260704,895,1281,564,SINGLE_FAMILY,55750.0,42.0,13,19.0,2.0,3.0,3.0,1.0,1.0,9.083333333333334,5.683333333333334,10.016666666666667,10.083333333333334,15.25
"509 Bloomington Rd, Champaign, IL 61820",Champaign,61820,990,1.0,3.0,"$126,000",138400,40.128967,-88.25098,990,1384,571,SINGLE_FAMILY,49589.0,46.0,12,20.0,2.0,8.0,8.0,1.0,1.0,8.683333333333334,4.45,8.85,10.55,16.633333333333333
"1428 Holly Hill Dr, Champaign, IL 61821",Champaign,61821,972,2.0,3.0,"$111,000",145500,40.13003,-88.26955,972,1445,580,SINGLE_FAMILY,28438.0,59.0,14,16.0,1.0,3.0,1.0,0.0,1.0,10.933333333333334,7.533333333333333,11.866666666666667,11.933333333333334,15.033333333333333
"1305 Hedge Rd, Champaign, IL 61820",Champaign,61820,825,1.0,2.0,"$57,000",66400,40.12904,-88.26891,825,1051,586,SINGLE_FAMILY,28438.0,37.0,14,20.0,2.0,3.0,4.0,0.0,1.0,10.3,6.9,11.233333333333333,11.3,14.4
"1303 Joanne Ln, Champaign, IL 61821",Champaign,61821,1075,1.0,3.0,"$125,000",145500,40.131954,-88.26867,1075,1314,593,SINGLE_FAMILY,59548.0,40.0,13,19.0,2.0,2.0,1.0,0.0,1.0,11.066666666666666,7.7,10.716666666666667,12.066666666666666,16.466666666666665
"507 W Beardsley Ave, Champaign, IL 61820",Champaign,61820,864,1.0,3.0,"$65,000",78500,40.12612,-88.25095,864,1305,599,SINGLE_FAMILY,43346.0,39.0,12,18.0,1.0,10.0,7.0,1.0,1.0,9.05,4.55,9.383333333333333,10.65,17.016666666666666
"1405 Mittendorf Dr, Champaign, IL 61820",Champaign,61820,1998,2.0,4.0,"$135,000",172300,40.1303,-88.252495,1998,2078,600,SINGLE_FAMILY,49589.0,60.0,12,20.0,2.0,8.0,5.0,1.0,1.0,9.2,4.966666666666667,9.366666666666667,11.066666666666666,17.166666666666668
"1203 W Bloomington Rd, Champaign, IL 61821",Champaign,61821,1367,2.0,3.0,"$130,500",168800,40.13499,-88.26517,1367,1780,600,SINGLE_FAMILY,59548.0,30.0,13,20.0,3.0,1.0,1.0,0.0,1.0,10.233333333333333,6.75,9.05,11.25,16.216666666666665
"1314 Comanche Dr, Champaign, IL 61821",Champaign,61821,960,1.0,3.0,"$68,000",119300,40.14333,-88.26942,960,1705,608,SINGLE_FAMILY,54293.0,30.0,13,10.0,2.0,3.0,0.0,0.0,1.0,13.833333333333334,10.333333333333334,11.633333333333333,14.833333333333334,17.716666666666665
"1208 Williamsburg Dr, Champaign, IL 61821",Champaign,61821,1316,2.0,3.0,"$115,000",136500,40.12802,-88.27045,1316,1596,614,SINGLE_FAMILY,28438.0,30.0,14,8.0,0.0,3.0,4.0,1.0,0.0,10.233333333333333,6.833333333333333,11.166666666666666,11.233333333333333,14.033333333333333
"2706 Campbell Dr, Champaign, IL 61820",Champaign,61820,960,1.0,3.0,"$98,000",142200,40.14537,-88.27032,960,1956,627,SINGLE_FAMILY,54293.0,29.0,13,2.0,2.0,2.0,0.0,0.0,1.0,14.083333333333334,10.583333333333334,11.866666666666667,15.083333333333334,17.966666666666665
"1102 N McKinley Ave, Champaign, IL 61821",Champaign,61821,915,1.0,2.0,"$50,000",76300,40.126476,-88.26235,915,1119,630,SINGLE_FAMILY,55750.0,43.0,13,19.0,2.0,4.0,7.0,1.0,1.0,9.35,6.016666666666667,10.483333333333333,10.35,14.783333333333333
"1016 Northwood St, Champaign, IL 61821",Champaign,61821,1176,1.0,4.0,"$90,000",116400,40.128174,-88.26206,1176,1489,638,SINGLE_FAMILY,55750.0,22.0,13,19.0,2.0,3.0,4.0,1.0,1.0,9.616666666666667,6.216666666666667,10.55,10.616666666666667,15.083333333333334
"1208 Northwood Dr N, Champaign, IL 61821",Champaign,61821,1250,1.0,3.0,"$99,500",142300,40.12892,-88.266106,1250,1433,642,SINGLE_FAMILY,28438.0,22.0,14,20.0,2.0,3.0,4.0,0.0,1.0,10.583333333333334,7.183333333333334,11.516666666666667,11.583333333333334,15.083333333333334
"2511 Roland Dr, Champaign, IL 61821",Champaign,61821,912,2.0,3.0,"$108,000",148100,40.143703,-88.27376,912,2168,643,SINGLE_FAMILY,54293.0,25.0,,0.0,0.0,3.0,0.0,0.0,0.0,14.066666666666666,10.566666666666666,11.933333333333334,15.066666666666666,17.183333333333334
"2401 Roland Dr, Champaign, IL 61821",Champaign,61821,1660,2.0,3.0,"$181,000",207500,40.141872,-88.273476,1660,2011,655,SINGLE_FAMILY,54293.0,27.0,,1.0,1.0,3.0,0.0,0.0,0.0,13.5,10.0,11.366666666666667,14.5,16.616666666666667
"607 Alabama Ave, Champaign, IL 61820",Champaign,61820,730,1.0,2.0,"$72,500",105200,40.128567,-88.25253,730,1057,656,SINGLE_FAMILY,49589.0,49.0,12,20.0,2.0,8.0,6.0,1.0,1.0,9.033333333333333,4.816666666666666,9.2,10.916666666666666,16.35
"601 Alabama Ave, Champaign, IL 61820",Champaign,61820,930,1.0,2.0,"$72,500",123200,40.128567,-88.25197,930,1236,656,SINGLE_FAMILY,49589.0,48.0,12,20.0,2.0,8.0,6.0,1.0,1.0,8.95,4.716666666666667,9.116666666666667,10.833333333333334,16.45
"1104 Mitchem Dr, Urbana, IL 61801",Urbana,61801,2241,4.0,6.0,"$215,000",211000,40.092514,-88.194954,2241,2698,62,SINGLE_FAMILY,37156.0,55.0,,6.0,1.0,5.0,3.0,2.0,2.0,11.4,13.2,7.883333333333334,6.75,16.433333333333334
"2308 S Cottage Grove Ave, Urbana, IL 61801",Urbana,61801,1704,2.0,4.0,"$290,000",292000,40.086895,-88.19557,1704,1977,64,SINGLE_FAMILY,63696.0,38.0,,2.0,1.0,3.0,3.0,1.0,2.0,11.733333333333333,13.35,8.45,7.0,14.816666666666666
"1811 Autumn Ridge Dr, Urbana, IL 61802",Urbana,61802,1325,2.0,2.0,"$239,900",241700,40.077385,-88.18364,1325,2323,64,SINGLE_FAMILY,104500.0,11.0,,2.0,1.0,3.0,1.0,1.0,0.0,13.766666666666667,15.383333333333333,11.316666666666666,9.033333333333333,14.766666666666667
"1004 E Harding Dr #205, Urbana, IL 61801",Urbana,61801,795,1.0,1.0,"$90,000",90500,40.094128,-88.19518,795,1072,68,CONDO,37156.0,55.0,,6.0,1.0,7.0,3.0,2.0,1.0,10.7,12.533333333333333,7.133333333333334,6.083333333333333,16.666666666666668
"905 E Pennsylvania Ave, Urbana, IL 61801",Urbana,61801,1130,1.0,3.0,"$199,999",200900,40.10006,-88.19719,1130,1447,69,SINGLE_FAMILY,84474.0,56.0,,8.0,1.0,7.0,3.0,2.0,1.0,9.516666666666667,12.566666666666666,5.966666666666667,5.883333333333334,17.333333333333332
